Label,Tweet
2,Meme pun nak cilok Indo punya ke? Dasar malingsia! Brengsek!'
2,"memek aku udah basah nih bang ,sini punya abang masukin aja ,udah gak tahan ah ah ah'"
2,memek becek terus.'
2,Memek di gilir anak nct asik kali ya nghh'
2,Memek gatel pengen di kentot pake kontol keker'
2,Memek kalo udah basah gini enak banget keluar masuk pake jari jadi licin.'
2,Memek lonte pengen disodok kontol gede'
2,memek minta di sodok'
2,Memek udah basah nih mas \xf0\x9f\x98\x89'
1,"Mencintai budaya lokal bukan berarti kampungan, mencintai budaya barat bukan berarti kebarat2an karena lagu ""timur ke Barat selatan ke utara"" cuma lagunya wali'"
2,Mendingan terlihat bajingan tapi hati punya iman. Daripada terlihat rupawan tapi kelakuan kayak preman'
2,"Menjadi brengsek, adala bentuk pengecualian dari rasa yg terus tertindih, slmt buat yang mu yg hari ini sempro ~ semoga kaos boneknya bermanfaat \xe2\x98\xba'"
1,Menjadi nakal atau sekalipun bajingan adalah sebuah proses perjalanan menuju kedewasaan yang penuh akan idealisme'
2,Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?'
2,"Mereka cuma tau lo brengsek! tp bagi gue lo itu nggak seperti yg mereka omongin, dan gue yakin lo pasti bisa berubah. :)'"
2,"Misalnya ada suatu kondisi dimana kita lagi khawatirin si dia, tapi dia malah seneng-seneng sama yang lain. Itu babi namanya.'"
2,Mobile langend memang babi anjeng xnk kasi naik rank kimakkk team Noob babi bocahh setan'
2,Monyet beneran mati ini mah:)) USER URL
1,monyet hitam sulawesi USER'
1,Monyet Langka dan 2 Ekor Kukang Diselamatkan saat Sedang Diperjualbelikan via Online URL \nUSER \nUSER'
2,monyet lu songong. URL
1,Monyet ngebut nabrak anak kecil ! LOL URL
1,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi - URL
1,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi - URL
1,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi-URL
2,Mood kerja berubah krn ni banci! \xf0\x9f\x98\x8e\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3'
2,"mudah untuk melihat seseorang lebih condong ke arah mana di sosial media. \nyang pertama, akunnya perempuan (pict nyolong di google)\nyang kedua, gambar anonymous (ga jelas manusia apa kampret)\nyang ketiga, akunnya ada embel-embel nama pahlawan. dan dr semua itu mereka kaum MCA'"
1,"Muntah-muntah Usai Makan, Seorang Banci Mengaku Telat Dua Bulan'"
2,murka anjir lagi maen hp malah mati'
2,Mz kalo sa gapake kacamata di saat petang situ senyum mau gantengnya gmn juga ga keliatan. Mau nyapa ya nyapa aja aing ga budek kok. Hhhh \n\n*diomongin mz2 di kolam krn berkali disenyumin katanya judes amat buang muka mulu*\n\n**lagian ga akan buang muka ga punya lagi nanti**'
2,Naluri banci nya gak ilang yah meskipun udah kewong URL
2,"nek ngomong buablas, ""bangke, otaknye ga dipake, goblok, mampus lu, dll"". yuh bu, kalemm buu'"
1,"nemu jawaban dari seorang ustadz kenapa babi diharamkan\nlah netijen yang udah pinter malah ngata-ngatain bodoh, hidup ga bermanfaat, ga pernah ngaji dll. \xf0\x9f\x98\x91\xf0\x9f\x98\x91\xf0\x9f\x98\x91'"
2,"Nga inget kpn terakhir kali mimpi indah. Reality kek tai, mimpi masa tai jg :('"
2,Ngaca luh bolot URL
1,Ngak perlu teman yg genius jika yg idiot saja selalu ada untukmu\n#AdaFildanKamiBegadang'
2,"Ngangkang selebar lebarnya, mainin memek sendiri depan kaca lemari.'"
2,Nganjing2in seneng. Dianjingin marah. Tolol.'
2,Ngapain tag si kunyuk URL
2,"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL"
2,"Ngedance cewe gak bisa luwes, cowo gabisa nguci. Tai.'"
2,ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha'
2,Ngemis like?ngemis komen?atau apasi?udik bgt kya baru main fb.'
2,Ngentot Diatas\nURL
2,ngentot yu yg rl nya sangean'
2,Ngeri dah sekaligus salut ama anak muda yg bahasanya soal akhirat mulu. Lu yakin ga bakal nyesel buat rasain gimana serunya jadi youth brengsek bodoh dan tolol?'
2,Ngocok memek enak kali ya..'
2,Ni memek tyap hri snge mulu'
2,"Niat mau elegan dgn puisi, malah menampilkan kenorakan &amp; kedunguan. Semua jg bangga dgn budaya Indonesia, apa2an menyerang agama? Kampungan! URL"
2,nih ya baca tai. udah dong jangan spam minta kado!!! USER URL
2,"Ninja kali nih tukang roti keliling, cepet banget ilangnye. 2x gw keluar rumah gak keuber. Sarap.'"
2,Nisanjinan brengsek saya jadi ketawa.\xf0\x9f\x98\xad'
2,Njinggg!! Bencong banyak gayya... pke block2 wa.'
2,"nonton tv isinya banci mulu, yutub juga...ahhh elahhh'"
2,Ntah apa tujuan si kunyuk pake foto &amp; nama gw. wtf!'
2,Nun budek apa gimana?? URL
2,Nyesel gua upfoll anjir fers nya hilang malah diaudit jd makin turun dr sebelumnya'
2,"Nyesel nya lebih"" \nkayak makan tai\'\nKlu tw gini mending gk usa'"
2,Nyolok headset ke hp ternyata ga kecolok dalem...\n\nKampret.\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL"
2,Oh shit! gua yg kemaren lu bilang apatis ujungnya yg nyelesein semua. Makan tuh bacot lu!'
1,Oh ternyata ga butuh waktu lama tuk si monyet masuk kandang lagi URL
2,ok masalahnya aku sikda pun banding kolej mrsm ngan sbp???? aku just padah jangan banding RESULT exam tiga buah sekolah ya bah paloi????? aku padah tiga2 ya paper exam lain bah bebal???? kau paloi kah bodo??????'
2,openfollow for rp sekalian follow nih rp sok kecantikan USER USER padahal rlnya kek tai URL
1,"Orang bodoh belum tentu idiot,\nOrang idiot belum tentu bodoh.\nHaha'"
2,Orang gila URL
1,"orang jaman dulu kok tau pisang bisa ngobatin pusing? \xe2\x80\x93 Karena mengamati monyet, tidak pernah pusing.'"
1,Orang lain kalo bersin selalu normal. Gua bersin selalu bilang asu :( untung belum pernah ada yang salah paham'
2,"orang yg bangga pake kw tuh ibarat pacaran ama banci, tapi nganggep di banci itu cewe beneran... URL"
1,"Orang yg sering tertawa belum tentu gila, dan orang yg ga pernah tertawa belum tentu waras.'"
2,"Orang-orang kayak gini pantes dilaknat tangisan rakyat dari masa prakemerdekaan sampe kiamat nanti dan digentayangin arwah pejuang yang kegelisahannya masih lebih militan daripada mereka yang kerjaannya cuma ngawang, kosong, bolot.'"
2,"org yg kayak tai itu adalah ketika dia yg membuat kesalahan, tetapi org lain yg hrus minta maaf.'"
2,"Pacarnya Bowie, cece si banci salon dan banci tampiln\xf0\x9f\xa4\xa3 URL"
2,"Pada nanya \xe2\x80\x9cAza kok benci bgt sm film TTM\xe2\x80\x9d. Jawabannya \xe2\x80\x9cpemainnya Adipati\xe2\x80\x9d simple kan? Adipati itu GANTENG sih cuma dia itu aktor yg tdk beretika. Childish, dan kampungan. Terlalu byk drama di hidupnya. Dan his picture always in my explore. I dunno why\xf0\x9f\x98\x9e'"
2,Padahal bentar lagi ketemu kika tapi tetep ngobrol di semua platform sinting banget'
2,"Pak tukang buruan pulang pak saya mau mandi, udh kaya gembel cantik ini'"
1,Pakdeku muslim punya asu juga\nBiasa aja tuh\nGak pernah ribet\nKl aku emang takut sm asu makane gak punya asu dirumah\nBeragamalah yg baik dan benar\nYg bersanad benar jadi otakmu gak slewah URL
2,"Paket kompliy misuh pagi ini yang qu dengar &gt;5x ""goblok cuk anjing"". Blessed my ear.'"
2,Pantes idiot makananya upil URL
2,Para Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!! -Sanji'
2,Para Pendukung Capres gagal Move On salalu sibuk Urus Aseng bawa kabur uang Rp 35 T. Tapi ngak sadar kenapa Aseng bisa kabur bawa uang sebanyak itu tanpa didukung Pribumi ASU. Mustahil Aseng bisa. Pribumi hanya diam kalau disogok. Mental kacung emang. URL
2,Para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksud.anda sekolah dimana wo sampai kapan pun anda tdk akan jadi presiden.anggota dewan sudah brani bilang kementrian agama bangsat.'
2,"Pas beli makanan dibelakang ada tulisannya ""jomblo di larang mengkonsumsi"" bangke gue jomblo'"
2,"Pas lg makan dpt omelan itu rasanya seperti makan tai kucing dipagi hari.\nGak pake ngunyah, asal telen aja biar cpt abis ini sarapan'"
2,"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'"
2,Patroli nih\xf0\x9f\x98\x82. Banyak juga otak nya yg ke geser\xf0\x9f\x98\x85 pdhal baru tanggal muda ko pda gila gila\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2,Pecun.kelas teri nih\xf0\x9f\x98\x80 URL
1,"Penampakan Seekor ""Monyet Berwajah Mirip Manusia"" Bikin Heboh Gan! URL"
2,"Pendukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER smoga dilaknat oleh ALLAH'"
2,pengen benget jilet memek'
2,Pengen bodo amatin \xf0\x9f\x98\xad\xf0\x9f\x98\xad URL
2,"Pengen juga lagi ngentot diciumin gini, dimanjain gini ahhh idaman bgt topnya URL"
2,"Pengendalian diri. Namun sudah muak, orang lain terlalu menyepelekan. Aku takut dan cukup lelah. Egoism. Membuatku ingin menjadi sepenuhnya si jahat. Bajingan.'"
1,pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu \n\n(Spongebob)'
1,PENGOBATAN MONYET KEDIH URL
2,Perampok goblok. URL
1,Perbanyaklah membaca CERDAS biar gak dicap goblok :v\n\n#just_kidding\nNB : hanya orang dengan IQ diatas rata-rata yang mengerti tulisan di atas :v'
2,Perjaka kq di jual... \nSok sok an mau booking.. Tante idiot njir..'
1,Perkenalan pertama USER sebagai Wiro Sableng dengan jurus kunyuk melempar buah! URL
2,"Pernah ada yang ngomong ke gue: ""kalo lo mau jadi orang brengsek, pastiin lo bertemen sama orang-orang baik."" Biar imagenya kebawa baik?'"
1,Pets khususnya kucing dan anjing ini memang longstream niche. Dari dulu sampai kapanpun. Salah satu pendapatan affiliate amazon terbesar adalah dari niche kucing dan anjing jualan pakan dan asesoris.'
2,Please ya gue basically tuh gangerti af dan ngga mungkin lah ya gue idiot kek apa ya kek kek kek URL
2,"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL"
2,"Pndukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER &lt;&lt; DASAR Anjing!!'"
2,"Pndukung Prabowo spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER smoga dilaknat oleh ALLAH'"
2,"Pndukung Prabowo spt ARB, SDA adl org2 bejad tabiatnya kasar termasuk org ini &gt;&gt; USER'"
2,"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'"
2,Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\nKritik tdk ada konsep. Kritik tdk terarah.'
1,"PREDIKSI POLAND\nKAMIS, 29/03/2018\nAS5 6 3 2\nKOP1 4 7 9\nKEPALA8 2 0 5\nEKOR6 3 1 4\n2D86 23 01 54 83 21 04\n3D965 &amp; 451\nCB\n8 &amp; 4\nCM31 62 45\nSHIOAYAM &amp; MONYET\nTWIN11 33 88\nBBFS7 4 1 9 5 URL"
1,"PREDIKSI SYDNEY, Kamis 29 Maret 2018\nANGKA IKUT : 6 7 1 4\nAS : 3 0 1\nKOP : 7 2 5\nKEPALA : 9 3 5\nEKOR : 4 1 0\nSHIO : Kelinci, Ayam, Monyet\nUnsur : Air, Logam, Tanah\nTutup 12:30 Result 14:00 URL"
1,"Prediksi Togel Hongkong Kamis 29 Maret 2018\n\nAngka Main : 9123\n\nMistik : 6058\n\nAngka jagaan : 38, 68, 05\n\nShio : Monyet'"
2,Priski bolot banget'
2,PROFESI APA YANG COCOK SAMA AYAM?\n\npecun'
2,"Puisi kampungan! Sudahlah bodoh ilmu dunia, bodoh pula ilmu agamanya. Innalillahi'"
2,"R : Fie ban motorku bocor nih,, gimana nanti aku pulang?\nF : Makanya pakek ini anti kerut anti bocor charm body fit chaaaaarrrmmmm\nR : SARAP'"
2,Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL
2,Rakyat menolak KERAS!! Jika Indonesia dipimpin oleh komplotan MAFIA &amp; BAJINGAN ini! URL
1,Rewatching dan berkhayal si Dewa Gembel dapat adaptasi Live Action... siapa yang cocok jadi Yato? \xf0\x9f\x98\x84 \xe2\x80\x94 watching Noragami'
2,rp haneul doyan nyepong kontol.yang on retweet'
2,rp haneul hobi ngocok memek pake terong.yang on retweet'
2,rp haneul kek tai lu pada.yang on retweet'
2,rp haneul pada cute padahal rlnya perek.yang on retweet'
2,rp haneul pada jualan memek di tl.yang on retweet'
2,rp haneul toketnya sering diremes monyet.yang on retweet'
1,"RT USER: Aku punya sepupu yang pacaran ma pasangannya dari SD kali ya pas cinta monyet gitu, terus gedenya mereka kawin jadi #TemanTapiMe\xe2\x80\xa6'"
1,"RT USER: Gue lebih milih langsung nyebut siapa gue, dari mana gue, dan apa keperluan gue ketika whatsapp orang untuk pertama kalinya\xe2\x80\xa6'"
1,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
1,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
2,RT USER: Ngentot yukkk'
1,RT USER: USER USER USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
1,RT USER: USER USER USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
2,RT USER: Kalau cebong pasti memuji prestasi nya Presiden Jokowi. \nKalau kampret pasti nyinyir kalau perlu pakai bumbu fitn\xe2\x80\xa6'
2,"RT USER: Lengkap sudah penderitaan\n\nGa bisa pakai kontol.\nPakai tangan\n\nPas pakai tangan, cewe nya kesakitan. URL"
2,RT USER: hari hari makan babi berbentuk wang haram. muka pun mcm babi. perangai lebih babi dari babi.\n\npolitikus ronggeng babi'
2,RT USER: USER Aku: meluruskan tentang depresi dan suicide\nTeman: Ya tetep aja karena ga deket sama tuhan\n.\nBODO AMAT GUA CAPE\xe2\x80\xa6'
2,RT USER: maju lu anjing URL
2,RT USER: USER Kemarin lu jadi mantu maling dan goblog dong wo USER'
2,RT USER: Ustad goblog nih..dia ga tau ada kafir yg sunat.. umat Yahudi..bahkan dari bayi..ga kayak dia uda ngerti coli baru sunat..muka\xe2\x80\xa6'
2,RT USER: Ruhut: Jangan2 Prabowo pernah stroke\nFadhli Zon: Jangan2 Ruhut gila..... :) #ILCPrabowoMenyerang'
2,"RT USER: Karena kadang hidup emang kayak tai. Malah kadang yang berak orang lain tapi elo yang harus beresin tainya, tangan lo y\xe2\x80\xa6'"
2,RT USER: USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.'
1,"RT USER: Foto ke 3:\n\nPohon tempat koloni monyet putih.\n\nAku gak lihat ada monyet, tapi emang ngerasa ada yang gelantungan.\n\nAku: dimas,\xe2\x80\xa6'"
2,RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6'
1,RT USER: USER Gua smpe 5 episode ngakak mulu ka \xf0\x9f\x98\x82 tpi mirip film 3 idiot ka'
1,"RT USER: Tiap pulang mama selalu nanya ""mana pacarnya, suruh main kesini""\nYaelah ma, anakmu ini masih tergila-gila ama orang kuriahh\xe2\x80\xa6'"
2,RT USER: Maju lu sini anjing ni kalau ada orang buat tshirt aku beli. Hajsjjssjhs'
2,RT USER: USER Aku inget dulu pernah pura pura sakit biar diperhatiin alias anjing bangsat jadi sakit beneran kan brengsek'
2,"RT USER: meluat betul aku dengan orang kedai yang sombong. gaji kau pun sebab customer. so muka, perangai, jaga. itu pun nak kena\xe2\x80\xa6'"
1,"RT USER: USER USER Kalo mau menistakan agama lain jangan pake ""assalamualaikum"" kasihan umat muslim yang lain yang hat\xe2\x80\xa6'"
1,"RT USER: Mainstream sdh jelas,bhw oposisi mengesankan negeri ini sdg ""Bermasalah""\n\nDr mulai ""horor""utang, kemiskinan, nge-fans sm Puti\xe2\x80\xa6'"
2,RT USER: Anjir sange ngewe sama cwo straight manly kontol gede minat boking whatsapp 085894931926 jksel only URL
1,"RT USER: #BumdesMendunia\n#TPPILampung \nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia.\xe2\x80\xa6'"
1,"RT USER: #BumdesMendunia\nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia. Saat ini juml\xe2\x80\xa6'"
1,RT USER: USER Samlekom\nLu ga tidur?\nLgi dngerin lgu\nAbis mandi gua\nDari acara temen\nTidur lu ken\nNtar sakit Wkwkkwkwkwkwkq\nK\xe2\x80\xa6'
1,"RT USER: USER Apa yg km lakukan itu tdklah patut km lakukan , krn itu urusan pribadi masing2 , jika ada masalah di sel\xe2\x80\xa6'"
2,RT USER: Teriakin Ombusmin dan Ombusman Banci Kaleng....\n#OmbusdmanBanciKaleng URL
1,RT USER: Bukan main dah ah! Wkwkwk. URL
2,RT USER: GOBLOK LO ASLI. URL
2,RT USER: USER aku tak tahu bahasa indon but SIALAN KOK MASIH BERKATA KATA LU BAJINGAN URL
2,"RT USER: USER USER USER Iya betul si vivin tai !!! Dasar pelakor,,,ngaku"" alexa alda drpd rico baj\xe2\x80\xa6'"
2,RT USER: ni jilbob pinter nyepong kontol yaakk.\nhijab sange ngemut anu.\n#jilbab #cantik #coli #colmek #bokep #mesum #Viral http\xe2\x80\xa6'
2,"RT USER: Pngen bngt dudukin kontol kayak gini nusuk2 perut, siapa yg mo jd kudanya didudukin? #bokepgratis #memek #ngentot http\xe2\x80\xa6'"
2,RT USER: woii... uda pada malam jumat belom? diem diem bae... ngentot oii ngentott... URL
2,RT USER: Contoh babi 1:\n\nDah tahu dah nak merah pegi jalan lagi. Kalau tak sangkut takpe. Ni sangkut kat tengah jalan. Pastu orang lain\xe2\x80\xa6'
2,RT USER: USER US : oh cute\nindo : Anjing cakep\n\nUS : LOL\nindo : Anjing ngakak\n\nUS : what do you mean?\nIndo : Anjing ga jelas\xe2\x80\xa6'
1,RT USER: test test\n\ndisini gua mau crita 2 crita skaligus HAHA. gua mau crita dokter forensik yg bisa berhubungan langsung sm makhluk goib\xe2\x80\xa6'
2,"RT USER: Kelakuan homok jaman now, ngentot aja sambil live di Blued #gayvid #gvid #lokalhangat URL"
2,"RT USER: Kelakuan homok jaman now, ngentot aja sambil live di Blued #gayvid #gvid #lokalhangat URL"
2,"RT USER: gausah munafik! kalo di hati lo benci ya benci aja jangan sok damai damai! kalo gue masih tetep ""VIKING itu ANJING""\n#Dilar\xe2\x80\xa6'"
2,RT USER: Aku benci dengan rasa cemburu. Dia seringkali secara bajingan mengoyak-ngoyak isi hati yang tadinya sedang baik-baik s\xe2\x80\xa6'
1,"RT USER: Bos Korea gua itu awalnya ga percaya yg begituan, meskipun banyak kejadian di pabrik. \n\nOrang yg kesurupan dia bilangnya\xe2\x80\xa6'"
1,"RT USER: jadi, setiap lewat tengah malam. jiwa sama raga nya ririn itu terpisah, jiwa nya ada di tempat gelap, sempit dan sepi. se\xe2\x80\xa6'"
1,"RT USER: pada akhirnya si orang pintar yg jadi gila ini mati, matinya kapan ?? dia mati bersamaan dengan ""langkah akhir"" yg ketua\xe2\x80\xa6'"
2,"RT USER: pasti ada yg bacot gini, minta ganti mantel, lah mantel kan banyak, tinggal beli ??\n\nmasalahnya mantel itu mantel yg juml\xe2\x80\xa6'"
2,RT USER: USER USER adian gaya lu kaya beruk. Gini klo supir tembak metromini masuk dpr.\nKampungan lu.'
1,"RT USER: Man teman, kita perlu berterima kasih pada toilet, sehingga tidak perlu mengubur tai kita seperti kucing.'"
2,RT USER: #OpenBoSurabaya USER\nmasih online aja kau\nsempak\nakun tipu2 bangsat\nbajingan kai'
2,"RT USER: Jangan jadikan bodoh, babi ,sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin\xe2\x98\xba\xef\xb8\x8f'"
1,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
2,"RT USER: Ketika lo lagi jilat vagina si cewek, jilatlah luar dalam vagina dan gigitlah klentit ny, jilatlah vagina sampai dalam agar NI\xe2\x80\xa6'"
2,"RT USER: Udh gk sabaaaaaaaaaarrr aahhh pengen berdesah lg pengen ngemut kontol lagi, pengen dijilat tete digigit putingnya sampai klima\xe2\x80\xa6'"
2,RT USER: Enaaaak banget lo minta maaaf...\n\nProses hukum harus tetap berjalan\n\nBiar bajingan kayak dia ini kapok\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x98\x88\nMohon USER\xe2\x80\xa6'
2,"RT USER: Awwww si koko badan sama kontolnyaa menantang, yukk ahh ko sini dicroottin kontol yg keras itu. Uuunncchh \xf0\x9f\x91\x85\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL"
2,RT USER: https:// #ngentot 1 ronde setelah subuhan ohhhh crottttt URL
2,RT USER: https:// #ngentoto #mememk #lonte #lempung #kontol #crottt #jembut # pecuh URL
2,"RT USER: Bajingan itu ada diantara kita, menjelang uts.'"
2,RT USER: #ngemut #kontol segede itu ... terus #crot di mulut .... beuh ... kenikmatan duniawi ya gays ... #gay #coli #bahan coli\xe2\x80\xa6'
